13121313.00,323331324344.00,1.00,0.0132939400,1800.00,2400.00,8.93,9.09
13121313.00,323331324344.00,1.00,0.0132939400,1860.00,2460.00,8.90,9.09
13121313.00,323331324344.00,1.00,0.0118168400,1920.00,2520.00,8.96,9.09
13121313.00,323331324344.00,1.00,0.0132939400,1980.00,2580.00,8.96,9.09
13121313.00,323331324344.00,1.00,0.0132939400,2040.00,2640.00,8.89,9.09
13121313.00,323331324344.00,1.00,0.0132939400,2100.00,2700.00,8.89,9.09
13121313.00,323331324344.00,1.00,0.0132939400,2160.00,2760.00,8.89,9.09
13121313.00,323331324344.00,1.00,0.0132939400,2220.00,2820.00,8.96,9.09
13121313.00,323331324344.00,1.00,0.0132939400,2280.00,2880.00,9.03,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2340.00,2940.00,9.23,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2400.00,3000.00,9.58,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2460.00,3060.00,9.58,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2520.00,3120.00,9.58,9.09
13121313.00,323331324344.00,1.00,0.0103397300,2580.00,3180.00,9.58,9.09
13121313.00,323331324344.00,1.00,0.0103397300,2640.00,3240.00,9.58,9.09
13121313.00,323331324344.00,1.00,0.0103397300,2700.00,3300.00,9.56,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2760.00,3360.00,9.54,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2820.00,3420.00,8.79,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2880.00,3480.00,7.58,9.09
13121313.00,323331324344.00,1.00,0.0118168400,2940.00,3540.00,7.06,9.09
13121313.00,323331324344.00,1.00,0.0118168400,3000.00,3600.00,6.86,9.09
13121313.00,323331324344.00,1.00,0.0132939400,3060.00,3660.00,6.86,9.09
13121313.00,323331324344.00,1.00,0.0132939400,3120.00,3720.00,7.12,9.09
13121313.00,323331324344.00,1.00,0.0132939400,3180.00,3780.00,7.19,9.09
13121313.00,323331324344.00,1.00,0.0132939400,3240.00,3840.00,6.98,9.09
13121313.00,323331324344.00,1.00,0.0132939400,3300.00,3900.00,6.84,9.09
13121313.00,323331324344.00,1.00,0.0147710500,3360.00,3960.00,6.85,9.08
13121313.00,323331324344.00,1.00,0.0147710500,3420.00,4020.00,7.29,9.08
13121313.00,323331324344.00,1.00,0.0147710500,3480.00,4080.00,7.88,9.08
13121313.00,323331324344.00,1.00,0.0162481500,3540.00,4140.00,8.36,9.08
13121313.00,323331324344.00,1.00,0.0162481500,3600.00,4200.00,8.63,9.08
13121313.00,323331324344.00,1.00,0.0162481500,3660.00,4260.00,8.63,9.08
13121313.00,323331324344.00,1.00,0.0177252600,3720.00,4320.00,8.71,9.07
13121313.00,323331324344.00,1.00,0.0162481500,3780.00,4380.00,9.00,9.08
13121313.00,323331324344.00,1.00,0.0177252600,3840.00,4440.00,9.38,9.07
13121313.00,323331324344.00,1.00,0.0162481500,3900.00,4500.00,9.59,9.08
13121313.00,323331324344.00,1.00,0.0162481500,3960.00,4560.00,9.59,9.08
13121313.00,323331324344.00,1.00,0.0177252600,4020.00,4620.00,9.52,9.07
13121313.00,323331324344.00,1.00,0.0177252600,4080.00,4680.00,9.33,9.07
13121313.00,323331324344.00,1.00,0.0177252600,4140.00,4740.00,9.21,9.07
13121313.00,323331324344.00,1.00,0.0177252600,4200.00,4800.00,9.19,9.07
13121313.00,323331324344.00,1.00,0.0177252600,4260.00,4860.00,9.19,9.07
13121313.00,323331324344.00,1.00,0.0192023600,4320.00,4920.00,9.20,9.06
13121313.00,323331324344.00,1.00,0.0192023600,4380.00,4980.00,9.25,9.06
13121313.00,323331324344.00,1.00,0.0192023600,4440.00,5040.00,9.22,9.06
13121313.00,323331324344.00,1.00,0.0192023600,4500.00,5100.00,9.15,9.06
13121313.00,323331324344.00,1.00,0.0192023600,4560.00,5160.00,9.15,9.06
13121313.00,323331324344.00,1.00,0.0206794700,4620.00,5220.00,9.23,9.05
13121313.00,323331324344.00,1.00,0.0192023600,4680.00,5280.00,9.42,9.06
13121313.00,323331324344.00,1.00,0.0192023600,4740.00,5340.00,9.45,9.06
13121313.00,323331324344.00,1.00,0.0192023600,4800.00,5400.00,9.04,9.06
13121313.00,323331324344.00,1.00,0.0177252600,4860.00,5460.00,8.71,9.07
13121313.00,323331324344.00,1.00,0.0192023600,4920.00,5520.00,8.39,9.06
13121313.00,323331324344.00,1.00,0.0177252600,4980.00,5580.00,8.14,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5040.00,5640.00,8.03,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5100.00,5700.00,8.03,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5160.00,5760.00,8.03,9.07
13121313.00,323331324344.00,1.00,0.0162481500,5220.00,5820.00,7.99,9.08
13121313.00,323331324344.00,1.00,0.0177252600,5280.00,5880.00,7.76,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5340.00,5940.00,7.49,9.07
13121313.00,323331324344.00,1.00,0.0192023600,5400.00,6000.00,7.49,9.06
13121313.00,323331324344.00,1.00,0.0192023600,5460.00,6060.00,8.41,9.06
13121313.00,323331324344.00,1.00,0.0177252600,5520.00,6120.00,9.39,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5580.00,6180.00,9.30,9.07
13121313.00,323331324344.00,1.00,0.0192023600,5640.00,6240.00,9.22,9.06
13121313.00,323331324344.00,1.00,0.0177252600,5700.00,6300.00,9.22,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5760.00,6360.00,9.31,9.07
13121313.00,323331324344.00,1.00,0.0177252600,5820.00,6420.00,9.39,9.07
13121313.00,323331324344.00,1.00,0.0192023600,5880.00,6480.00,9.40,9.06
13121313.00,323331324344.00,1.00,0.0177252600,5940.00,6540.00,9.40,9.07
13121313.00,323331324344.00,1.00,0.0162481500,6000.00,6600.00,9.40,9.08
13121313.00,323331324344.00,1.00,0.0162481500,6060.00,6660.00,9.43,9.08
13121313.00,323331324344.00,1.00,0.0177252600,6120.00,6720.00,9.15,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6180.00,6780.00,8.55,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6240.00,6840.00,7.88,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6300.00,6900.00,7.64,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6360.00,6960.00,7.38,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6420.00,7020.00,7.15,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6480.00,7080.00,7.11,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6540.00,7140.00,7.11,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6600.00,7200.00,7.11,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6660.00,7260.00,6.92,9.07
13121313.00,323331324344.00,1.00,0.0162481500,6720.00,7320.00,5.80,9.08
13121313.00,323331324344.00,1.00,0.0177252600,6780.00,7380.00,5.77,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6840.00,7440.00,6.45,9.07
13121313.00,323331324344.00,1.00,0.0177252600,6900.00,7500.00,7.09,9.07
13121313.00,323331324344.00,1.00,0.0192023600,6960.00,7560.00,7.58,9.06
13121313.00,323331324344.00,1.00,0.0192023600,7020.00,7620.00,7.58,9.06
13121313.00,323331324344.00,1.00,0.0192023600,7080.00,7680.00,7.64,9.06
13121313.00,323331324344.00,1.00,0.0221565700,7140.00,7740.00,8.22,9.04
13121313.00,323331324344.00,1.00,0.0221565700,7200.00,7800.00,8.34,9.04
13121313.00,323331324344.00,1.00,0.0236336800,7260.00,7860.00,8.32,9.02
13121313.00,323331324344.00,1.00,0.0236336800,7320.00,7920.00,8.71,9.02
13121313.00,323331324344.00,2.00,0.0251107800,7380.00,7980.00,9.08,8.69
13121313.00,323331324344.00,2.00,0.0251107800,7440.00,8040.00,9.54,8.69
13121313.00,323331324344.00,2.00,0.0251107800,7500.00,8100.00,9.64,8.69
13121313.00,323331324344.00,2.00,0.0251107800,7560.00,8160.00,9.65,8.69
13121313.00,323331324344.00,3.00,0.0236336800,7620.00,8220.00,9.65,8.86
13121313.00,323331324344.00,3.00,0.0236336800,7680.00,8280.00,9.59,8.86
13121313.00,323331324344.00,3.00,0.0251107800,7740.00,8340.00,9.05,8.85
13121313.00,323331324344.00,3.00,0.0251107800,7800.00,8400.00,9.10,8.85
13121313.00,323331324344.00,3.00,0.0221565700,7860.00,8460.00,9.30,8.88
13121313.00,323331324344.00,3.00,0.0221565700,7920.00,8520.00,9.35,8.88
13121313.00,323331324344.00,3.00,0.0236336800,7980.00,8580.00,9.36,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8040.00,8640.00,9.40,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8100.00,8700.00,9.39,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8160.00,8760.00,9.10,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8220.00,8820.00,8.77,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8280.00,8880.00,8.40,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8340.00,8940.00,8.27,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8400.00,9000.00,8.11,8.86
13121313.00,323331324344.00,3.00,0.0251107800,8460.00,9060.00,7.98,8.85
13121313.00,323331324344.00,3.00,0.0251107800,8520.00,9120.00,7.99,8.85
13121313.00,323331324344.00,3.00,0.0236336800,8580.00,9180.00,8.09,8.86
13121313.00,323331324344.00,3.00,0.0236336800,8640.00,9240.00,7.93,8.86
13121313.00,323331324344.00,3.00,0.0221565700,8700.00,9300.00,7.84,8.88
13121313.00,323331324344.00,3.00,0.0236336800,8760.00,9360.00,7.83,8.86
13121313.00,323331324344.00,3.00,0.0221565700,8820.00,9420.00,7.72,8.88
13121313.00,323331324344.00,3.00,0.0221565700,8880.00,9480.00,7.63,8.88
13121313.00,323331324344.00,3.00,0.0236336800,8940.00,9540.00,7.74,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9000.00,9600.00,7.94,8.86
13121313.00,323331324344.00,3.00,0.0221565700,9060.00,9660.00,8.01,8.88
13121313.00,323331324344.00,3.00,0.0221565700,9120.00,9720.00,8.00,8.88
13121313.00,323331324344.00,3.00,0.0236336800,9180.00,9780.00,7.89,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9240.00,9840.00,7.95,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9300.00,9900.00,8.02,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9360.00,9960.00,8.31,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9420.00,10020.00,8.75,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9480.00,10080.00,9.30,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9540.00,10140.00,9.45,8.86
13121313.00,323331324344.00,3.00,0.0221565700,9600.00,10200.00,9.49,8.88
13121313.00,323331324344.00,3.00,0.0236336800,9660.00,10260.00,9.53,8.86
13121313.00,323331324344.00,3.00,0.0221565700,9720.00,10320.00,9.57,8.88
13121313.00,323331324344.00,3.00,0.0236336800,9780.00,10380.00,9.52,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9840.00,10440.00,9.49,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9900.00,10500.00,9.49,8.86
13121313.00,323331324344.00,3.00,0.0236336800,9960.00,10560.00,9.47,8.86
13121313.00,323331324344.00,3.00,0.0221565700,10020.00,10620.00,9.45,8.88
13121313.00,323331324344.00,3.00,0.0236336800,10080.00,10680.00,9.39,8.86
13121313.00,323331324344.00,3.00,0.0221565700,10140.00,10740.00,9.38,8.88
13121313.00,323331324344.00,3.00,0.0236336800,10200.00,10800.00,9.41,8.86
13121313.00,323331324344.00,3.00,0.0236336800,10260.00,10860.00,9.41,8.86
13121313.00,323331324344.00,3.00,0.0236336800,10320.00,10920.00,9.40,8.86
13121313.00,323331324344.00,3.00,0.0221565700,10380.00,10980.00,9.49,8.88
13121313.00,323331324344.00,3.00,0.0221565700,10440.00,11040.00,9.53,8.88
13121313.00,323331324344.00,3.00,0.0221565700,10500.00,11100.00,9.52,8.88
13121313.00,323331324344.00,3.00,0.0236336800,10560.00,11160.00,9.42,8.86
13121313.00,323331324344.00,3.00,0.0236336800,10620.00,11220.00,9.12,8.86
13121313.00,323331324344.00,3.00,0.0236336800,10680.00,11280.00,8.91,8.86
13121313.00,323331324344.00,3.00,0.0221565700,10740.00,11340.00,8.75,8.88
13121313.00,323331324344.00,3.00,0.0236336800,10800.00,11400.00,8.70,8.86
13121313.00,323331324344.00,3.00,0.0221565700,10860.00,11460.00,8.69,8.88
13121313.00,323331324344.00,3.00,0.0221565700,10920.00,11520.00,8.70,8.88
13121313.00,323331324344.00,3.00,0.0236336800,10980.00,11580.00,8.47,8.86
13121313.00,323331324344.00,3.00,0.0236336800,11040.00,11640.00,8.25,8.86
13121313.00,323331324344.00,3.00,0.0236336800,11100.00,11700.00,8.23,8.86
13121313.00,323331324344.00,3.00,0.0251107800,11160.00,11760.00,8.17,8.85
13121313.00,323331324344.00,3.00,0.0251107800,11220.00,11820.00,8.23,8.85
13121313.00,323331324344.00,3.00,0.0251107800,11280.00,11880.00,8.30,8.85
13121313.00,323331324344.00,3.00,0.0265878900,11340.00,11940.00,8.46,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11400.00,12000.00,8.61,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11460.00,12060.00,8.63,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11520.00,12120.00,8.51,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11580.00,12180.00,8.56,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11640.00,12240.00,8.68,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11700.00,12300.00,8.84,8.83
13121313.00,323331324344.00,3.00,0.0265878900,11760.00,12360.00,9.09,8.83
13121313.00,323331324344.00,3.00,0.0251107800,11820.00,12420.00,9.19,8.85
13121313.00,323331324344.00,3.00,0.0265878900,11880.00,12480.00,9.12,8.83
13121313.00,323331324344.00,3.00,0.0251107800,11940.00,12540.00,8.55,8.85
13121313.00,323331324344.00,3.00,0.0251107800,12000.00,12600.00,7.79,8.85
13121313.00,323331324344.00,3.00,0.0236336800,12060.00,12660.00,7.02,8.86
13121313.00,323331324344.00,3.00,0.0251107800,12120.00,12720.00,7.41,8.85
13121313.00,323331324344.00,3.00,0.0251107800,12180.00,12780.00,7.64,8.85
13121313.00,323331324344.00,3.00,0.0251107800,12240.00,12840.00,7.71,8.85
13121313.00,323331324344.00,3.00,0.0251107800,12300.00,12900.00,7.85,8.85
13121313.00,323331324344.00,3.00,0.0236336800,12360.00,12960.00,7.96,8.86
13121313.00,323331324344.00,3.00,0.0251107800,12420.00,13020.00,8.00,8.85
13121313.00,323331324344.00,3.00,0.0236336800,12480.00,13080.00,8.10,8.86
13121313.00,323331324344.00,3.00,0.0221565700,12540.00,13140.00,8.39,8.88
13121313.00,323331324344.00,3.00,0.0221565700,12600.00,13200.00,8.77,8.88
13121313.00,323331324344.00,3.00,0.0221565700,12660.00,13260.00,9.09,8.88
13121313.00,323331324344.00,3.00,0.0221565700,12720.00,13320.00,8.85,8.88
13121313.00,323331324344.00,3.00,0.0221565700,12780.00,13380.00,8.50,8.88
13121313.00,323331324344.00,3.00,0.0221565700,12840.00,13440.00,8.27,8.88
13121313.00,323331324344.00,3.00,0.0236336800,12900.00,13500.00,8.11,8.86
13121313.00,323331324344.00,3.00,0.0236336800,12960.00,13560.00,8.02,8.86
13121313.00,323331324344.00,3.00,0.0236336800,13020.00,13620.00,7.98,8.86
13121313.00,323331324344.00,3.00,0.0236336800,13080.00,13680.00,7.97,8.86
13121313.00,323331324344.00,3.00,0.0236336800,13140.00,13740.00,8.11,8.86
13121313.00,323331324344.00,3.00,0.0251107800,13200.00,13800.00,8.06,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13260.00,13860.00,7.68,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13320.00,13920.00,7.69,8.85
13121313.00,323331324344.00,3.00,0.0265878900,13380.00,13980.00,7.90,8.83
13121313.00,323331324344.00,3.00,0.0251107800,13440.00,14040.00,8.27,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13500.00,14100.00,8.57,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13560.00,14160.00,8.73,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13620.00,14220.00,8.74,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13680.00,14280.00,8.70,8.85
13121313.00,323331324344.00,3.00,0.0251107800,13740.00,14340.00,8.56,8.85
13121313.00,323331324344.00,3.00,0.0236336800,13800.00,14400.00,8.50,8.86
13121313.00,323331324344.00,3.00,0.0236336800,13860.00,14460.00,8.79,8.86
13121313.00,323331324344.00,3.00,0.0236336800,13920.00,14520.00,9.08,8.86
13121313.00,323331324344.00,3.00,0.0221565700,13980.00,14580.00,9.48,8.88
13121313.00,323331324344.00,3.00,0.0221565700,14040.00,14640.00,9.51,8.88
13121313.00,323331324344.00,3.00,0.0221565700,14100.00,14700.00,9.53,8.88
13121313.00,323331324344.00,3.00,0.0221565700,14160.00,14760.00,9.54,8.88
13121313.00,323331324344.00,3.00,0.0206794700,14220.00,14820.00,9.55,8.89
13121313.00,323331324344.00,3.00,0.0206794700,14280.00,14880.00,9.55,8.89
13121313.00,323331324344.00,3.00,0.0192023600,14340.00,14940.00,9.26,8.90
13121313.00,323331324344.00,3.00,0.0206794700,14400.00,15000.00,8.65,8.89
13121313.00,323331324344.00,3.00,0.0192023600,14460.00,15060.00,8.02,8.90
13121313.00,323331324344.00,3.00,0.0192023600,14520.00,15120.00,7.72,8.90
13121313.00,323331324344.00,3.00,0.0192023600,14580.00,15180.00,7.91,8.90
13121313.00,323331324344.00,2.00,0.0177252600,14640.00,15240.00,7.87,8.76
13121313.00,323331324344.00,2.00,0.0177252600,14700.00,15300.00,7.58,8.76
13121313.00,323331324344.00,2.00,0.0192023600,14760.00,15360.00,7.37,8.75
13121313.00,323331324344.00,2.00,0.0177252600,14820.00,15420.00,7.34,8.76
13121313.00,323331324344.00,1.00,0.0177252600,14880.00,15480.00,7.52,9.07
13121313.00,323331324344.00,1.00,0.0177252600,14940.00,15540.00,7.66,9.07
13121313.00,323331324344.00,1.00,0.0192023600,15000.00,15600.00,7.85,9.06
13121313.00,323331324344.00,1.00,0.0192023600,15060.00,15660.00,8.08,9.06
13121313.00,323331324344.00,1.00,0.0177252600,15120.00,15720.00,8.29,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15180.00,15780.00,8.56,9.07
13121313.00,323331324344.00,1.00,0.0192023600,15240.00,15840.00,8.74,9.06
13121313.00,323331324344.00,1.00,0.0192023600,15300.00,15900.00,9.02,9.06
13121313.00,323331324344.00,1.00,0.0177252600,15360.00,15960.00,9.35,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15420.00,16020.00,9.64,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15480.00,16080.00,9.61,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15540.00,16140.00,9.58,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15600.00,16200.00,9.54,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15660.00,16260.00,9.53,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15720.00,16320.00,9.53,9.07
13121313.00,323331324344.00,1.00,0.0192023600,15780.00,16380.00,9.49,9.06
13121313.00,323331324344.00,1.00,0.0177252600,15840.00,16440.00,9.46,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15900.00,16500.00,9.45,9.07
13121313.00,323331324344.00,1.00,0.0177252600,15960.00,16560.00,9.35,9.07
13121313.00,323331324344.00,1.00,0.0162481500,16020.00,16620.00,9.19,9.08
13121313.00,323331324344.00,1.00,0.0162481500,16080.00,16680.00,9.04,9.08
13121313.00,323331324344.00,1.00,0.0177252600,16140.00,16740.00,8.82,9.07
13121313.00,323331324344.00,1.00,0.0177252600,16200.00,16800.00,8.46,9.07
13121313.00,323331324344.00,1.00,0.0177252600,16260.00,16860.00,8.28,9.07
13121313.00,323331324344.00,1.00,0.0177252600,16320.00,16920.00,8.29,9.07
13121313.00,323331324344.00,1.00,0.0192023600,16380.00,16980.00,8.45,9.06
13121313.00,323331324344.00,1.00,0.0177252600,16440.00,17040.00,8.59,9.07
13121313.00,323331324344.00,1.00,0.0177252600,16500.00,17100.00,8.59,9.07
13121313.00,323331324344.00,1.00,0.0177252600,16560.00,17160.00,8.62,9.07
13121313.00,323331324344.00,1.00,0.0177252600,16620.00,17220.00,8.67,9.07
13121313.00,323331324344.00,1.00,0.0192023600,16680.00,17280.00,8.65,9.06
13121313.00,323331324344.00,1.00,0.0192023600,16740.00,17340.00,8.73,9.06
13121313.00,323331324344.00,1.00,0.0177252600,16800.00,17400.00,9.19,9.07
